ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Dataset,Forms,FormsWithSounds,Concepts,Incollections,Subgroup,Family,Family_in_Data,family_id,parent_id,name_language,name_micro_family,phylo,Language
servamalagasy-AntanosyBezaha,Antanosy,Africa,-23.5,44.5,tano1246,NA,servamalagasy,207,207,207,LexiCore,NA,Austronesian,Austronesian,NA,NA,NA,NA,Austronesian,Antanosy
servamalagasy-TanalaIfanadiana,Tanala,Africa,-21.28,47.63,tana1285,NA,servamalagasy,207,207,207,LexiCore,NA,Austronesian,Austronesian,NA,NA,NA,NA,Austronesian,Tanala
servamalagasy-BaraRanohira,Bara,Africa,-22.43,45.35,bara1369,NA,servamalagasy,207,207,207,LexiCore,NA,Austronesian,Austronesian,NA,NA,NA,NA,Austronesian,Bara
servamalagasy-AntanalanaManorofify,Antanalana,Africa,-23.52,43.97,anta1262,NA,servamalagasy,207,207,207,LexiCore,NA,Austronesian,Austronesian,NA,NA,NA,NA,Austronesian,Antanalana
servamalagasy-AntandroyToliara,Antandroy,Africa,-23.34,43.67,tand1256,NA,servamalagasy,207,207,207,LexiCore,NA,Austronesian,Austronesian,NA,NA,NA,NA,Austronesian,Antandroy
servamalagasy-AntanalanaAnakao,Antanalana,Africa,-23.67,43.65,anta1262,NA,servamalagasy,207,207,207,LexiCore,NA,Austronesian,Austronesian,NA,NA,NA,NA,Austronesian,Antanalana
servamalagasy-BetsimisarakaMarolambo,Betsimisaraka,Africa,-20.05,48.12,nort2890,NA,servamalagasy,207,207,207,LexiCore,NA,Austronesian,Austronesian,NA,NA,NA,NA,Austronesian,Betsimisaraka
servamalagasy-BetsimisarakaAntsiranana,Betsimisaraka,Africa,-12.27,49.28,nort2890,NA,servamalagasy,207,207,207,LexiCore,NA,Austronesian,Austronesian,NA,NA,NA,NA,Austronesian,Betsimisaraka
servamalagasy-BetsimisarakaBrickaville,Betsimisaraka,Africa,-18.82,49.07,nort2890,NA,servamalagasy,207,207,207,LexiCore,NA,Austronesian,Austronesian,NA,NA,NA,NA,Austronesian,Betsimisaraka
servamalagasy-BetsimisarakaToamasina,Betsimisaraka,Africa,-18.15,49.42,nort2890,NA,servamalagasy,207,207,207,LexiCore,NA,Austronesian,Austronesian,NA,NA,NA,NA,Austronesian,Betsimisaraka
servamalagasy-BetsimisarakaMananara,Betsimisaraka,Africa,-16.17,49.77,nort2890,NA,servamalagasy,207,207,207,LexiCore,NA,Austronesian,Austronesian,NA,NA,NA,NA,Austronesian,Betsimisaraka
servamalagasy-TsimihetyMampikony,Tsimihety,Africa,-16.09,47.64,tsim1257,NA,servamalagasy,207,207,207,LexiCore,NA,Austronesian,Austronesian,NA,NA,NA,NA,Austronesian,Tsimihety
servamalagasy-TsimihetyAndapa,Tsimihety,Africa,-14.67,49.65,tsim1257,NA,servamalagasy,207,207,207,LexiCore,NA,Austronesian,Austronesian,NA,NA,NA,NA,Austronesian,Tsimihety
servamalagasy-NosyBorahaAmbodifotatra,Nosy Boraha,Africa,-17,49.85,nort2890,NA,servamalagasy,207,207,207,LexiCore,NA,Austronesian,Austronesian,NA,NA,NA,NA,Austronesian,Nosy Boraha
servamalagasy-BaraBeroroha,Bara,Africa,-21.67,45.17,bara1395,NA,servamalagasy,207,207,207,LexiCore,NA,Afro-Asiatic,Afro-Asiatic,NA,NA,NA,NA,Afro-Asiatic,Bara
servamalagasy-SakalavaMiandrivazo,Sakalava,Africa,-19.56,45.45,saka1291,NA,servamalagasy,207,207,207,LexiCore,NA,Austronesian,Austronesian,NA,NA,NA,NA,Austronesian,Sakalava
servamalagasy-VezoMorondava,Vezo,Africa,-20.28,44.32,vezo1235,NA,servamalagasy,207,207,207,LexiCore,NA,Austronesian,Austronesian,NA,NA,NA,NA,Austronesian,Vezo
servamalagasy-BaraIhosy,Bara,Africa,-22.4,46.12,bara1395,NA,servamalagasy,207,207,207,LexiCore,NA,Afro-Asiatic,Afro-Asiatic,NA,NA,NA,NA,Afro-Asiatic,Bara
servamalagasy-TsimihetyAntsohihy,Tsimihety,Africa,-14.88,47.98,tsim1257,NA,servamalagasy,207,207,207,LexiCore,NA,Austronesian,Austronesian,NA,NA,NA,NA,Austronesian,Tsimihety
servamalagasy-MerinaMaevatanana,Merina,Africa,-16.95,46.83,meri1243,NA,servamalagasy,207,207,207,LexiCore,NA,Austronesian,Austronesian,NA,NA,NA,NA,Austronesian,Merina
servamalagasy-SakalavaBesalampy,Sakalava,Africa,-16.75,44.47,saka1291,NA,servamalagasy,207,207,207,LexiCore,NA,Austronesian,Austronesian,NA,NA,NA,NA,Austronesian,Sakalava
servamalagasy-BetsimisarakaTanambaoManampotsy,Betsimisaraka,Africa,-19.48,48.57,sout2920,NA,servamalagasy,207,207,207,LexiCore,NA,Austronesian,Austronesian,NA,NA,NA,NA,Austronesian,Betsimisaraka
servamalagasy-SihanakaMoraranoChrome,Sihanaka,Africa,-17.75,48.17,siha1244,NA,servamalagasy,207,207,207,LexiCore,NA,Austronesian,Austronesian,NA,NA,NA,NA,Austronesian,Sihanaka
servamalagasy-BetsileoAmbohimahasoa,Betsileo,Africa,-21.1,47.22,bets1235,NA,servamalagasy,207,207,207,LexiCore,NA,Austronesian,Austronesian,NA,NA,NA,NA,Austronesian,Betsileo
servamalagasy-BetsimisarakaMaroantsetra,Betsimisaraka,Africa,-15.43,49.75,nort2890,NA,servamalagasy,207,207,207,LexiCore,NA,Austronesian,Austronesian,NA,NA,NA,NA,Austronesian,Betsimisaraka
servamalagasy-MerinaAnalavory,Merina,Africa,-18.58,46.43,meri1243,NA,servamalagasy,207,207,207,LexiCore,NA,Austronesian,Austronesian,NA,NA,NA,NA,Austronesian,Merina
servamalagasy-BetsimisarakaSahavato,Betsimisaraka,Africa,-20.6,48.33,sout2920,NA,servamalagasy,207,207,207,LexiCore,NA,Austronesian,Austronesian,NA,NA,NA,NA,Austronesian,Betsimisaraka
servamalagasy-MahafalyEjeda,Mahafaly,Africa,-24.35,44.52,maha1309,NA,servamalagasy,207,207,207,LexiCore,NA,Austronesian,Austronesian,NA,NA,NA,NA,Austronesian,Mahafaly
servamalagasy-AntanosyBelamoty,Antanosy,Africa,-23.55,44.8,tano1246,NA,servamalagasy,207,207,207,LexiCore,NA,Austronesian,Austronesian,NA,NA,NA,NA,Austronesian,Antanosy
servamalagasy-SihanakaAndilamena,Sihanaka,Africa,-17.02,48.58,siha1244,NA,servamalagasy,207,207,207,LexiCore,NA,Austronesian,Austronesian,NA,NA,NA,NA,Austronesian,Sihanaka
servamalagasy-AntandroyTsihombe,Antandroy,Africa,-25.32,45.48,tand1256,NA,servamalagasy,207,207,207,LexiCore,NA,Austronesian,Austronesian,NA,NA,NA,NA,Austronesian,Antandroy
servamalagasy-SakalavaBeloniTsiribihina,Sakalava,Africa,-19.7,44.55,saka1291,NA,servamalagasy,207,207,207,LexiCore,NA,Austronesian,Austronesian,NA,NA,NA,NA,Austronesian,Sakalava
sidwellbahnaric-bahnarpleiku,BahnarPleiku,Eurasia,14.0476,108.471,bahn1262,NA,sidwellbahnaric,216,216,193,LexiCore,NA,Austroasiatic,Austroasiatic,NA,NA,NA,NA,Austroasiatic,BahnarPleiku
sidwellbahnaric-bahnarkontum,BahnarKontum,Eurasia,14.0476,108.471,bahn1262,NA,sidwellbahnaric,191,191,183,LexiCore,NA,Austroasiatic,Austroasiatic,NA,NA,NA,NA,Austroasiatic,BahnarKontum
sidwellbahnaric-rengao,Rengao,Eurasia,14.456,107.9459,reng1252,NA,sidwellbahnaric,203,203,189,LexiCore,NA,Austroasiatic,Austroasiatic,NA,NA,NA,NA,Austroasiatic,Rengao
sidwellbahnaric-mel,Mel,Eurasia,12.6313,107.301,cent1992,NA,sidwellbahnaric,153,153,152,LexiCore,NA,Austroasiatic,Austroasiatic,NA,NA,NA,NA,Austroasiatic,Mel
sidwellbahnaric-stieng,Stieng,Eurasia,11.9777,106.798,bulo1242,NA,sidwellbahnaric,202,202,189,LexiCore,NA,Austroasiatic,Austroasiatic,NA,NA,NA,NA,Austroasiatic,Stieng
sidwellbahnaric-brao,Brao,Eurasia,14.5994,107.008,lave1249,NA,sidwellbahnaric,188,188,180,LexiCore,NA,Austroasiatic,Austroasiatic,NA,NA,NA,NA,Austroasiatic,Brao
sidwellbahnaric-jrulaven,JruLaven,Eurasia,15.2726,106.322,lave1248,NA,sidwellbahnaric,197,197,190,LexiCore,NA,Austroasiatic,Austroasiatic,NA,NA,NA,NA,Austroasiatic,JruLaven
sidwellbahnaric-tampuan,Tampuan,Eurasia,13.56447,107.24544,tamp1251,NA,sidwellbahnaric,193,193,188,LexiCore,NA,Austroasiatic,Austroasiatic,NA,NA,NA,NA,Austroasiatic,Tampuan
sidwellbahnaric-cheng,Cheng,Eurasia,15.0392,107.147,jeng1241,NA,sidwellbahnaric,157,157,154,LexiCore,NA,Austroasiatic,Austroasiatic,NA,NA,NA,NA,Austroasiatic,Cheng
sidwellbahnaric-sapuan,Sapuan,Eurasia,15.3692,106.843,sapu1248,NA,sidwellbahnaric,169,169,161,LexiCore,NA,Austroasiatic,Austroasiatic,NA,NA,NA,NA,Austroasiatic,Sapuan
sidwellbahnaric-jeh,Jeh,Eurasia,15.2351,107.753,jehh1245,NA,sidwellbahnaric,197,197,190,LexiCore,NA,Austroasiatic,Austroasiatic,NA,NA,NA,NA,Austroasiatic,Jeh
sidwellbahnaric-sre,Sre,Eurasia,11.6444,108.057,koho1244,NA,sidwellbahnaric,206,206,193,LexiCore,NA,Austroasiatic,Austroasiatic,NA,NA,NA,NA,Austroasiatic,Sre
sidwellbahnaric-alak,Alak,Eurasia,15.5565,106.597,alak1253,NA,sidwellbahnaric,197,197,191,LexiCore,NA,Austroasiatic,Austroasiatic,NA,NA,NA,NA,Austroasiatic,Alak
sidwellbahnaric-bunong,Bunong,Eurasia,12.6313,107.301,cent1992,NA,sidwellbahnaric,156,156,152,LexiCore,NA,Austroasiatic,Austroasiatic,NA,NA,NA,NA,Austroasiatic,Bunong
sidwellbahnaric-bahnargolar,BahnarGolar,Eurasia,14.0476,108.471,bahn1262,NA,sidwellbahnaric,197,197,186,LexiCore,NA,Austroasiatic,Austroasiatic,NA,NA,NA,NA,Austroasiatic,BahnarGolar
sidwellbahnaric-kasseng,Kasseng,Eurasia,16.5287,106.102,tali1257,NA,sidwellbahnaric,180,180,175,LexiCore,NA,Austroasiatic,Austroasiatic,NA,NA,NA,NA,Austroasiatic,Kasseng
sidwellbahnaric-sedang,Sedang,Eurasia,14.7793,108.027,seda1262,NA,sidwellbahnaric,209,209,191,LexiCore,NA,Austroasiatic,Austroasiatic,NA,NA,NA,NA,Austroasiatic,Sedang
sidwellbahnaric-ramam,Ramam,Eurasia,14.34,107.447,roma1331,NA,sidwellbahnaric,171,171,167,LexiCore,NA,Austroasiatic,Austroasiatic,NA,NA,NA,NA,Austroasiatic,Ramam
sidwellbahnaric-mnongrlm,MnongRlm,Eurasia,12.3939,108.354,east2333,NA,sidwellbahnaric,227,227,190,LexiCore,NA,Austroasiatic,Austroasiatic,NA,NA,NA,NA,Austroasiatic,MnongRlm
sidwellbahnaric-cua,Cua,Eurasia,15.1688,108.431,cuaa1241,NA,sidwellbahnaric,203,203,183,LexiCore,NA,Austroasiatic,Austroasiatic,NA,NA,NA,NA,Austroasiatic,Cua
sidwellbahnaric-halang,Halang,Eurasia,14.7862,107.457,hala1252,NA,sidwellbahnaric,205,205,191,LexiCore,NA,Austroasiatic,Austroasiatic,NA,NA,NA,NA,Austroasiatic,Halang
sidwellbahnaric-chrau,Chrau,Eurasia,10.8021,107.293,chra1242,NA,sidwellbahnaric,175,175,169,LexiCore,NA,Austroasiatic,Austroasiatic,NA,NA,NA,NA,Austroasiatic,Chrau
sidwellbahnaric-nyaheun,Nyaheun,Eurasia,15.1034,106.543,nyah1249,NA,sidwellbahnaric,197,197,187,LexiCore,NA,Austroasiatic,Austroasiatic,NA,NA,NA,NA,Austroasiatic,Nyaheun
sidwellbahnaric-khaonh,Khaonh,Eurasia,12.6313,107.301,cent1992,NA,sidwellbahnaric,157,157,155,LexiCore,NA,Austroasiatic,Austroasiatic,NA,NA,NA,NA,Austroasiatic,Khaonh
sidwellvietic-Vietnamese,VN (standard),Eurasia,20.681188,105.774071,viet1252,NA,sidwellvietic,116,116,116,LexiCore,NA,Austroasiatic,Austroasiatic,NA,NA,NA,NA,Austroasiatic,VN (standard)
sidwellvietic-MuongBi,Muong (Barker),Eurasia,20.7374,105.186,muon1246,NA,sidwellvietic,116,116,116,LexiCore,NA,Austroasiatic,Austroasiatic,NA,NA,NA,NA,Austroasiatic,Muong (Barker)
sidwellvietic-NguonCL,Nguồn Cổ Liêm,Eurasia,17.7243,105.932,nguo1239,NA,sidwellvietic,108,108,108,LexiCore,NA,Austroasiatic,Austroasiatic,NA,NA,NA,NA,Austroasiatic,Nguồn Cổ Liêm
sidwellvietic-May,May,Eurasia,17.98149,105.62218,mayy1239,NA,sidwellvietic,114,114,114,LexiCore,NA,Austroasiatic,Austroasiatic,NA,NA,NA,NA,Austroasiatic,May
sidwellvietic-Ruc,Ruc,Eurasia,17.68293,105.7841,rucc1239,NA,sidwellvietic,114,114,114,LexiCore,NA,Austroasiatic,Austroasiatic,NA,NA,NA,NA,Austroasiatic,Ruc
sidwellvietic-Arem,Arem,Eurasia,17.7672,105.928,arem1240,NA,sidwellvietic,113,113,113,LexiCore,NA,Austroasiatic,Austroasiatic,NA,NA,NA,NA,Austroasiatic,Arem
sidwellvietic-ThavungS,Thavung,Eurasia,17.7655,104.229,aheu1239,NA,sidwellvietic,112,112,112,LexiCore,NA,Austroasiatic,Austroasiatic,NA,NA,NA,NA,Austroasiatic,Thavung
sidwellvietic-ThavungPS,Thavung Phon Soung,Eurasia,17.7655,104.229,aheu1239,NA,sidwellvietic,114,114,114,LexiCore,NA,Austroasiatic,Austroasiatic,NA,NA,NA,NA,Austroasiatic,Thavung Phon Soung
sidwellvietic-ThavungF,Thavung,Eurasia,17.7655,104.229,aheu1239,NA,sidwellvietic,104,104,104,LexiCore,NA,Austroasiatic,Austroasiatic,NA,NA,NA,NA,Austroasiatic,Thavung
sidwellvietic-MalengBro,Maleng Bro,Eurasia,18.18657,104.95342,bola1249,NA,sidwellvietic,101,101,101,LexiCore,NA,Austroasiatic,Austroasiatic,NA,NA,NA,NA,Austroasiatic,Maleng Bro
sidwellvietic-KriPhoong,Kri Phoong,Eurasia,18.25,105,khap1242,NA,sidwellvietic,109,109,109,LexiCore,NA,Austroasiatic,Austroasiatic,NA,NA,NA,NA,Austroasiatic,Kri Phoong
sidwellvietic-Khmu,Khmu Cuang,Eurasia,20.2463,101.671,khmu1256,NA,sidwellvietic,113,113,113,LexiCore,NA,Austroasiatic,Austroasiatic,NA,NA,NA,NA,Austroasiatic,Khmu Cuang
sidwellvietic-Jahai,Jahai,Eurasia,5.63695,101.541,jeha1242,NA,sidwellvietic,108,108,108,LexiCore,NA,Austroasiatic,Austroasiatic,NA,NA,NA,NA,Austroasiatic,Jahai
simsrma-Lanping,Lanping,Eurasia,27.8408,100.622,sout2729,NA,simsrma,116,116,107,LexiCore,Pumi,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Lanping
sohartmannchin-Chinbon,Chinbon,Eurasia,20.0776,94.0506,chin1478,NA,sohartmannchin,281,281,275,LexiCoreClicsCore,Chin,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Chinbon
sohartmannchin-Daai,Daai,Eurasia,20.7347,93.7853,daai1236,NA,sohartmannchin,292,292,275,LexiCoreClicsCore,Chin,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Daai
sohartmannchin-Khumi,Khumi,Eurasia,22.87125,92.9894633333,khum1248,NA,sohartmannchin,280,280,276,LexiCoreClicsCore,Chin,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Khumi
sohartmannchin-Matu,Matu,Eurasia,23.312,92.83,ngal1291,NA,sohartmannchin,278,278,275,LexiCoreClicsCore,Chin,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Matu
sohartmannchin-Mkaang,Mkaang,Eurasia,24.1523,94.2706,lamk1238,NA,sohartmannchin,232,232,229,LexiCore,Chin,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Mkaang
sohartmannchin-Ngmuun,Ngmüün,Eurasia,20.289,94.3929,munc1235,NA,sohartmannchin,265,265,264,LexiCoreClicsCore,Chin,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Ngmüün
sohartmannchin-Nyhmoye,Nyhmoye,Eurasia,20.0776,94.0506,chin1478,NA,sohartmannchin,261,261,260,LexiCoreClicsCore,Chin,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Nyhmoye
sohartmannchin-Wakung,Wakung,Eurasia,19.71,93.995,mroc1235,NA,sohartmannchin,282,282,278,LexiCoreClicsCore,Chin,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Wakung
starostinkaren-Bwe_Karen,Bwe Karen,Eurasia,18.9796,96.9936,bwek1238,NA,starostinkaren,114,114,108,LexiCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Bwe Karen
starostinkaren-Geba_Karen,Geba Karen,Eurasia,19.4991,96.9492,geba1237,NA,starostinkaren,109,109,106,LexiCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Geba Karen
starostinkaren-Eastern_Kayah_Li,Eastern Kayah Li,Eurasia,19.8939,98.3359,east2342,NA,starostinkaren,107,107,104,LexiCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Eastern Kayah Li
starostinkaren-Kayah_Monu,Kayah Monu,Eurasia,19.165,96.9531,manu1255,NA,starostinkaren,109,109,105,LexiCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Kayah Monu
starostinkaren-Brek_Kayaw,Brek Kayaw,Eurasia,19.0561,96.8365,brek1238,NA,starostinkaren,107,107,103,LexiCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Brek Kayaw
starostinkaren-Yintale,Yintale,Eurasia,18.9378,97.3368,yint1235,NA,starostinkaren,111,111,102,LexiCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Yintale
starostinkaren-Pekon_Kayan,Pekon Kayan,Eurasia,19.5183,97.4138,kaya1315,NA,starostinkaren,112,112,105,LexiCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Pekon Kayan
starostinkaren-Yinbaw,Yinbaw,Eurasia,19.0383,97.2134,yinb1236,NA,starostinkaren,103,103,103,LexiCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Yinbaw
starostinpie-spanish,Spanish,Eurasia,40.4414,-1.11788,stan1288,NA,starostinpie,118,118,108,LexiCore,NA,Indo-European,Indo-European,NA,NA,NA,NA,Indo-European,Spanish
starostinpie-czech,Czech,Eurasia,49.873398,15.10437,czec1258,NA,starostinpie,113,113,109,LexiCore,NA,Indo-European,Indo-European,NA,NA,NA,NA,Indo-European,Czech
starostinpie-hindi,Hindi,Eurasia,25,77,hind1269,NA,starostinpie,108,108,105,LexiCore,NA,Indo-European,Indo-European,NA,NA,NA,NA,Indo-European,Hindi
starostinpie-german,German,Eurasia,48.649,12.4676,stan1295,NA,starostinpie,112,112,110,LexiCore,NA,Indo-European,Indo-European,NA,NA,NA,NA,Indo-European,German
starostinpie-dutch,Dutch,Eurasia,52,5,dutc1256,NA,starostinpie,116,116,110,LexiCore,NA,Indo-European,Indo-European,NA,NA,NA,NA,Indo-European,Dutch
starostinpie-portuguese,Portuguese,Eurasia,39.91,-8.1,port1283,NA,starostinpie,120,120,109,LexiCore,NA,Indo-European,Indo-European,NA,NA,NA,NA,Indo-European,Portuguese
starostinpie-greek,Greek,Eurasia,38.36,23.13,mode1248,NA,starostinpie,109,109,107,LexiCore,NA,Indo-European,Indo-European,NA,NA,NA,NA,Indo-European,Greek
starostinpie-russian,Russian,Eurasia,59,50,russ1263,NA,starostinpie,113,113,110,LexiCore,NA,Indo-European,Indo-European,NA,NA,NA,NA,Indo-European,Russian
starostinpie-french,French,Eurasia,48,2,stan1290,NA,starostinpie,115,115,108,LexiCore,NA,Indo-European,Indo-European,NA,NA,NA,NA,Indo-European,French
starostinpie-polish,Polish,Eurasia,51.8439,18.6255,poli1260,NA,starostinpie,116,116,110,LexiCore,NA,Indo-European,Indo-European,NA,NA,NA,NA,Indo-European,Polish
starostinpie-romanian,Romanian,Eurasia,46.3913,24.2256,roma1327,NA,starostinpie,117,117,110,LexiCore,NA,Indo-European,Indo-European,NA,NA,NA,NA,Indo-European,Romanian
starostinpie-bulgarian,Bulgarian,Eurasia,43.3646,25.047,bulg1262,NA,starostinpie,112,112,110,LexiCore,NA,Indo-European,Indo-European,NA,NA,NA,NA,Indo-European,Bulgarian
starostinpie-danish,Danish,Eurasia,54.8655,9.36284,dani1285,NA,starostinpie,119,119,110,LexiCore,NA,Indo-European,Indo-European,NA,NA,NA,NA,Indo-European,Danish
starostinpie-norwegian,Norwegian,Eurasia,59.92,10.71,norw1258,NA,starostinpie,112,112,105,LexiCore,NA,Indo-European,Indo-European,NA,NA,NA,NA,Indo-European,Norwegian
starostinpie-italian,Italian,Eurasia,43.0464,12.6489,ital1282,NA,starostinpie,119,119,109,LexiCore,NA,Indo-European,Indo-European,NA,NA,NA,NA,Indo-European,Italian
starostinpie-english,English,Eurasia,53,-1,stan1293,NA,starostinpie,115,115,110,LexiCore,NA,Indo-European,Indo-European,NA,NA,NA,NA,Indo-European,English
starostinpie-icelandic,Icelandic,Eurasia,63.4837,-19.0212,icel1247,NA,starostinpie,119,119,110,LexiCore,NA,Indo-European,Indo-European,NA,NA,NA,NA,Indo-European,Icelandic
starostinpie-swedish,Swedish,Eurasia,59.800634,17.389526,swed1254,NA,starostinpie,121,121,110,LexiCore,NA,Indo-European,Indo-European,NA,NA,NA,NA,Indo-European,Swedish
starostintujia-duogutujia,Duogu_Tujia,Eurasia,29.3016,109.759,nort2732,NA,starostintujia,102,102,102,LexiCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Duogu_Tujia
starostintujia-tashatujia,Tasha_Tujia,Eurasia,29.3016,109.759,nort2732,NA,starostintujia,104,104,103,LexiCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Tasha_Tujia
starostintujia-tanxitujia,Tanxi_Tujia,Eurasia,28.2368,110.022,sout2739,NA,starostintujia,102,102,102,LexiCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Tanxi_Tujia
starostintujia-boluotujia,Boluo_Tujia,Eurasia,28.2368,110.022,sout2739,NA,starostintujia,102,102,102,LexiCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Boluo_Tujia
starostintujia-dianfangtujia,Dianfang_Tujia,Eurasia,29.3016,109.759,nort2732,NA,starostintujia,103,103,102,LexiCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Dianfang_Tujia
suntb-Achang,Achang (Longchuan),Eurasia,24.466605,97.89503,acha1249,NA,suntb,965,965,868,LexiCoreClicsCore,Burmish,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Achang (Longchuan)
suntb-Atsi,Atsi [Zaiwa],Eurasia,24.17,98.36,zaiw1241,NA,suntb,1036,1036,917,LexiCoreClicsCore,Burmish,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Atsi [Zaiwa]
suntb-RangoonBurmese,Burmese (Spoken Rangoon),Eurasia,16.867489,96.191442,mand1476,NA,suntb,1002,1002,923,LexiCoreClicsCore,Burmish,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Burmese (Spoken Rangoon)
suntb-Trung,Trung [Dulong],Eurasia,27.749017,98.691868,drun1238,NA,suntb,1003,1003,907,LexiCoreClicsCore,Nungic,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Trung [Dulong]
suntb-MileYi,Yi (Mile),Eurasia,27.16,105.61,axiy1235,NA,suntb,1125,1125,931,LexiCoreClicsCore,Nesu,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Yi (Mile)
suntb-MojiangYi,Yi (Mojiang),Eurasia,24.41,103.43,sout2723,NA,suntb,1021,1021,924,LexiCoreClicsCore,Nesu,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Yi (Mojiang)
suntb-NanhuaYi,Yi (Nanhua),Eurasia,23.43,101.69,nanh1240,NA,suntb,1060,1060,930,LexiCoreClicsCore,Nesu,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Yi (Nanhua)
suntb-NanjianYi,Yi (Nanjian),Eurasia,25.19,101.27,xish1235,NA,suntb,1049,1049,895,LexiCoreClicsCore,Nesu,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Yi (Nanjian)
suntb-XideYi,Yi (Xide),Eurasia,25.04,100.51,yish1238,NA,suntb,1025,1025,930,LexiCoreClicsCore,Nesu,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Yi (Xide)
suntb-MaerkangrGyalrong,rGyalrong,Eurasia,28.33,102.42,maer1238,NA,suntb,976,976,906,LexiCoreClicsCore,Nesu,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,rGyalrong
syrjaenenuralic-komipermyak,Komi-Permyak,Eurasia,59.6602,54.7959,komi1269,NA,syrjaenenuralic,191,191,172,LexiCore,NA,Uralic,Uralic,NA,NA,NA,NA,Uralic,Komi-Permyak
syrjaenenuralic-erzya,Erzya,Eurasia,52.8548,45.3901,erzy1239,NA,syrjaenenuralic,215,215,172,LexiCore,NA,Uralic,Uralic,NA,NA,NA,NA,Uralic,Erzya
syrjaenenuralic-komizyrian,Komi-Zyrian,Eurasia,64.0527,54.946,komi1268,NA,syrjaenenuralic,212,212,173,LexiCore,NA,Uralic,Uralic,NA,NA,NA,NA,Uralic,Komi-Zyrian
syrjaenenuralic-udmurt,Udmurt,Eurasia,56.12921,52.63548,udmu1245,NA,syrjaenenuralic,204,204,173,LexiCore,NA,Uralic,Uralic,NA,NA,NA,NA,Uralic,Udmurt
syrjaenenuralic-selkup,Selkup,Eurasia,59.9409,82.3004,selk1253,NA,syrjaenenuralic,178,178,172,LexiCore,NA,Uralic,Uralic,NA,NA,NA,NA,Uralic,Selkup
syrjaenenuralic-nganasan,Nganasan,Eurasia,73.1354,86.2106,ngan1291,NA,syrjaenenuralic,193,193,162,LexiCore,NA,Uralic,Uralic,NA,NA,NA,NA,Uralic,Nganasan
syrjaenenuralic-ingrian,Ingrian,Eurasia,59.47403,29.71145,ingr1248,NA,syrjaenenuralic,208,208,168,LexiCore,NA,Uralic,Uralic,NA,NA,NA,NA,Uralic,Ingrian
tls-Bena,Bena,Africa,-9.26671,35.0364,bena1262,NA,tls,1010,1010,650,LexiCoreClicsCore,NA,Atlantic-Congo,Atlantic-Congo,NA,NA,NA,NA,Atlantic-Congo,Bena
