"word","b","c","ç","d","f","g","ɣ","h","ɦ","j","ɟ","k","l","ɬ","ʎ","m","ṃ","n","ṇ","ɲ","ŋ","p","r","ṛ","ɽ","s","t","v","x","z","ʔ","ἠ"
"high",0.0304040461145788,0.00672924286302155,0.00803757802314446,0.0436968388207528,0.00847874578396194,0.031644797935096,0.00401827174168042,0.0465680546421608,0.00371097112134113,0.0556607967659506,0.0109219826243467,0.0988046813062562,0.0418021259984847,0.0135368069256477,0.001,0.0383071520963944,0.001,0.0935574720821684,0.00215376184048089,0.00436513870140259,0.0283811375322573,0.0430972723788133,0.0796255465946719,0.001,0.001,0.0610487107260843,0.120199504651583,0.0710005563695986,0.0134990866052096,0.00628807510220407,0.0294616446527076,0.001
"hit",0.0770874066296183,0.00673135845619205,0.0058823897269838,0.0510209015853435,0.0053826738511532,0.0223282619310735,0.00324103438330778,0.0451364921903587,0.001,0.0380450335788672,0.0100228926981516,0.0928808187834427,0.0377263755750302,0.003498579379153,0.00431185411723049,0.0480444502370693,0.001,0.072805805107545,0.001,0.00671103858092113,0.00686401282862438,0.0780032010371246,0.0452591783528794,0.001,0.00729614590561367,0.0627326426240101,0.140333660494258,0.0605247143154933,0.0152775964523028,0.00813879822615142,0.0397126829521011,0.001
"horn",0.0349439031846218,0.0167854812896729,0.0128135189081297,0.0393142327956699,0.00876755677833522,0.0276117135099171,0.00472159464854076,0.0524234953516391,0.001,0.0398184208160256,0.00488377838916761,0.118444468591774,0.0424998183812555,0.00863911353611952,0.001,0.037069928611246,0.001,0.0750279728830627,0.001,0.00207892323461186,0.0195744259229289,0.0363843869532492,0.0721155706604808,0.001,0.001,0.094732892516126,0.103723919471225,0.0704090018161874,0.0156730107352862,0.0104405783028538,0.0441022927118735,0.001
"hot",0.0360607167730815,0.00232747370755565,0.00415131141226319,0.0224233637987184,0.00899486407302354,0.0256919611070257,0.00620832020170186,0.0691796373835454,0.001,0.0226987156291705,0.00868873948010412,0.138414096896711,0.0586021068417329,0.00245907016376603,0.00428290786847358,0.0361664935236739,0.001,0.0848939909098539,0.001,0.00187544209825962,0.0210908358721154,0.0547625334127067,0.0678891106675538,0.001,0.00323724091777459,0.0919935550786481,0.0965754722801681,0.0636517669200724,0.0219376568500426,0.00318860524564905,0.0375540108866088,0.001
"house",0.0375143733237459,0.0086644392374671,0.00435505221441176,0.0350155862188666,0.0148115652752466,0.0316605340044549,0.00724781740866094,0.0503134707810053,0.001,0.0629138071682721,0.00231593045792473,0.0923113003806053,0.0377185331200952,0.00847724261621684,0.001,0.0715185504766864,0.001,0.0467468599033816,0.00316957389568689,0.0172420434493332,0.0235196216263126,0.0445049668778385,0.0660094990143936,0.001,0.00593188695073621,0.0780867937003839,0.104290836133117,0.0749784596438593,0.0176475859874454,0.0142485868842026,0.0337850832496498,0.001
"how",0.0315381364255616,0.00679475244522293,0.00467458099673669,0.0355606184456484,0.0105824858220068,0.0247900326331464,0.00323332382853341,0.0703985453130021,0.001,0.0302539420026161,0.00402539048886354,0.101021801295368,0.0288608171412277,0.00248651812022214,0.00442142381902861,0.0619224218230206,0.001,0.161716737952666,0.001,0.00877779045084434,0.0329668979501315,0.0260179061378377,0.0401351012261192,0.001,0.00481745714919368,0.0954055616657841,0.104890772649712,0.0437291249700146,0.0101540275458154,0.00496033330165067,0.0408634984000253,0.001
"if",0.029450100826097,0.00317743888721358,0.0109064030212955,0.0687424896695133,0.001,0.029836906522686,0.00437408635965479,0.0626696965780669,0.001,0.0426323584417325,0.001,0.145088341303005,0.0354376762063403,0.00774817271930958,0.001,0.0719331265526501,0.001,0.112082561153814,0.001,0.00698323736220604,0.00817988483464725,0.0301254804539602,0.0549665034439514,0.001,0.001,0.0549172590071655,0.101060904569757,0.0482632371433905,0.0195480358228387,0.00638491362598544,0.036491185494718,0.001
"in_front_of",0.0289265532427209,0.0081879056701412,0.00268146669623716,0.0349101057144969,0.0134732756708805,0.0282551700831142,0.00360554446662231,0.050015228801656,0.00268146669623716,0.0347088384078404,0.0108677312042582,0.108682343250008,0.0391988911066755,0.00192407777038516,0.00452962223700747,0.0677857977167358,0.001,0.081381167823084,0.001,0.0144172543801286,0.0189980398990379,0.0534758926591262,0.0700911658165151,0.001,0.00284815554077031,0.0782543780164539,0.123921946583024,0.0580154991604093,0.0141219043394692,0.00924241886597176,0.0307981581809925,0.001
"inside",0.0169795441796146,0.00618476771946304,0.0095277549476211,0.0280333581203606,0.0213169608495427,0.0460848629538309,0.00344608821572541,0.0531114111645989,0.001,0.0396290686600655,0.00507681369287569,0.129562965572124,0.0724690618762475,0.00197843528629016,0.0113055588170065,0.0525262285885745,0.001,0.109438547741119,0.001,0.00859886762422867,0.0115181793276193,0.0523647215373175,0.0583504233363339,0.001,0.0081911862549411,0.0559043351206085,0.107988454463622,0.0399087967855139,0.0048729730082319,0.00737582351636596,0.0332548106401576,0.001
"kill",0.0620020307211664,0.0103199919002575,0.00594607307124881,0.0318670823983503,0.0167641817813648,0.0169281718137225,0.00928693916514796,0.054449847303323,0.001,0.0463101680696578,0.0137565390957216,0.102686551534612,0.0439043627031651,0.00448550435361162,0.001,0.0727621618047549,0.001,0.0816756110966473,0.001,0.00499173826260522,0.00967829558274755,0.055634325551795,0.0504209494055367,0.001,0.0115869652000347,0.0571608146026787,0.0876497266336891,0.0857488443403049,0.00909974254389771,0.0124406086377969,0.0364427724261622,0.001
"knee",0.0427748502994012,0.00703222645617855,0.00521098409242122,0.0343973749470756,0.00777345914232142,0.0443746740285662,0.00615606363031513,0.0403065942706661,0.001,0.0243986364932473,0.00815149095747898,0.167165323299455,0.0369776654483241,0.00577803181515756,0.00691212726063025,0.0806888629667073,0.001,0.0715648356965722,0.001,0.00530956269279623,0.0275823262565778,0.0647941173929198,0.0422262817687967,0.001,0.00766819089094538,0.0653427624936607,0.0909969172544023,0.0403233688467221,0.0178656194105296,0.0146523489816903,0.0285753032064409,0.001
"know",0.0254668380955806,0.0096898874922827,0.00573498648348948,0.0429832047616479,0.00249850449251647,0.0213299758269818,0.001,0.0510014008876284,0.00164221621107849,0.0578250286214358,0.0102304999610389,0.0945034007489097,0.0488890387393381,0.00559983336630043,0.00672371173568778,0.0642472712233191,0.001,0.0996547111696812,0.001,0.010469972966979,0.0192215269161377,0.0334411836986687,0.0673955692219165,0.001,0.00249850449251647,0.0918826174335156,0.125525481854823,0.0458574442706179,0.00976625128122134,0.0067692422961884,0.0341516957504981,0.001
"laugh",0.0190915032679739,0.0219500998003992,0.00649873004117456,0.0348336057899284,0.0090075384675596,0.0343229649298688,0.00811913126988858,0.0577464608239529,0.001,0.061286770852463,0.0144265646685513,0.11165786375966,0.0550973437739905,0.00696063980636013,0.00674961088381307,0.0525208669065661,0.001,0.0740683750648527,0.001,0.0170608135162556,0.0107991166987292,0.0233977745865735,0.0588457925777404,0.001,0.001,0.107344481761178,0.0831610136044796,0.0433486862373794,0.0312400207127224,0.00842607294209971,0.0360381572558395,0.001
"leaf",0.0320045369291583,0.0062375249500998,0.0149977059455749,0.0409152464302165,0.018008276057237,0.02252413122473,0.00373904077215102,0.0621596630053833,0.001,0.0515852780541051,0.00661384621405756,0.0748042191849871,0.0846073476834308,0.00591769230339149,0.0050037692337798,0.056121515641417,0.001,0.0685521527511665,0.001,0.00513953390353531,0.00665958279519393,0.0731270632619699,0.0632083908029663,0.00212896379187327,0.00688537555356858,0.0715882387347692,0.101524635710264,0.0678479752410714,0.0149386506022646,0.00641902620099168,0.0227406170206452,0.001
"left",0.0353068139462785,0.00835708338993914,0.0106042330696373,0.0331125846039161,0.00564971627425777,0.030365326523053,0.00420193718770387,0.0500139574586388,0.001,0.0379936334428293,0.00432634556367196,0.122155151344448,0.0450341575637058,0.0104943390041989,0.00230628794766488,0.0713423821350899,0.001,0.0778860756008137,0.001,0.0130349318814378,0.0101004727020653,0.0367999951231917,0.0682115315616585,0.001,0.00345548693189537,0.113800298845507,0.0941293546871187,0.0645228232142048,0.00821618078560738,0.00650349214311342,0.0270754070683531,0.001
"leg_lower",0.030723701533104,0.0220190682464858,0.0179429311589587,0.0425856853668549,0.00969074899845699,0.0300436658597698,0.00228793193754335,0.0521775638186646,0.001,0.0447951218131114,0.00666243399725372,0.112678224907834,0.0598005719058337,0.00809192678472842,0.00334963831202843,0.0462689854333885,0.001,0.0699082883877635,0.001,0.00701633612208208,0.0188922042439943,0.0515206211690095,0.0632537215336298,0.001,0.00206170637448507,0.074803608183835,0.113522914454778,0.0466950269673419,0.0196430203422941,0.00547305106099857,0.0330913010857717,0.001
"leg_upper,_thigh",0.0430155393536497,0.0207625390780503,0.00717903941071831,0.0435599902009092,0.0192737231255759,0.0183962813563946,0.00286291215138959,0.0515409124430496,0.001,0.0337365370107334,0.0100188159246361,0.10067782148395,0.0655324580963596,0.00343585353699853,0.00574616735844907,0.0638123724656684,0.001,0.0822554130630948,0.001,0.0104090869864177,0.0184262576659791,0.0694796098180209,0.0571474985872049,0.001,0.00204393723014223,0.0608663607387582,0.108817191769388,0.0415047645295184,0.0126093854561021,0.00183514978411378,0.0400543813747281,0.001
"lie_down",0.0340930693604331,0.00506937056513031,0.00898643660226079,0.0235570652265689,0.00718020811169539,0.0248583138291944,0.0018608974943514,0.047074584213251,0.001,0.0615143341549919,0.00745007109300857,0.0738580064912476,0.078538216291613,0.00705958882332024,0.001,0.052312703575204,0.00226650252793905,0.118184155257288,0.001,0.0132594202458028,0.0115828121373883,0.0521816434812271,0.0641033297195795,0.001,0.00998307614888666,0.0630525021988896,0.1204595406721,0.0439901540887285,0.0178353918221087,0.00971321316757348,0.0349753927002172,0.001
"light_not_dark",0.0475275596511568,0.0109991952223298,0.00219521436169577,0.0264940816968857,0.0174127473595723,0.0301988637495468,0.00350956769096538,0.0653560668796425,0.001,0.0425992127521404,0.00400757367500528,0.117008100138474,0.0805881496203487,0.001,0.00400757367500528,0.057679981354656,0.001,0.0667739530918204,0.001,0.0145848383074171,0.0222541304616316,0.0456389615977626,0.0682377082163019,0.001,0.00799162154732451,0.069377812951229,0.0875318829122479,0.0601861523602353,0.00951590232708236,0.00747407779251875,0.0248490706070038,0.001
"light_wgt",0.0363445104879253,0.00757878350113769,0.0120817481059979,0.0315676185995106,0.0382509051877828,0.0376601372367079,0.00267217682498723,0.0662924931510302,0.001,0.0401791801821246,0.00299110679806746,0.116025160413191,0.0475955553595081,0.00267217682498723,0.00596245078902968,0.0471316931164419,0.001,0.0757488315485139,0.00359114919332605,0.0190839646673504,0.0195812684024217,0.0672659401008559,0.0455634970521992,0.001,0.00210276684200659,0.091375215542781,0.0786918298805353,0.05158162268815,0.0257744363942465,0.00559486184169414,0.0150389192674898,0.001
"lip",0.053732854547505,0.00203420102799582,0.00916886434385116,0.0322627111924683,0.0168160343512334,0.0239907576901465,0.001,0.0439440860035009,0.001,0.0378723515219746,0.0112034549209009,0.0964946841246367,0.0540318351700251,0.00397332795548799,0.00608482172097946,0.0771765844082868,0.001,0.0681412920519681,0.00272366837999304,0.0114943471064286,0.0140644134873603,0.0752898294208523,0.050951406669349,0.001,0.00660192223497737,0.0846253867788725,0.106631958716008,0.048536311536808,0.0183890206264008,0.00401641966498781,0.0347474543470014,0.001
"live",0.042302373845581,0.00836970096504239,0.00453973398768213,0.0484976408040189,0.00200686699994506,0.0251392688628858,0.00696636696026906,0.0538523067451815,0.00200686699994506,0.0542338067421295,0.00698133396814933,0.113571777371426,0.044320502725436,0.00377673399378613,0.00353286698773706,0.0715049385719605,0.001,0.116887006240904,0.001,0.0188991008808072,0.0208529668491763,0.0234144668286843,0.0547900346096797,0.001,0.00238836699689306,0.0604362345645101,0.0790179684318563,0.0572630335658957,0.0156645668906835,0.0138333669053331,0.0409498007044016,0.001
"liver",0.04542197632385,0.00835708306888527,0.0080820202912148,0.0359021404196216,0.00633406918881132,0.018781702340327,0.00599739077911765,0.0561818022940295,0.001,0.0217546075284148,0.00444932255305058,0.112393090930275,0.0613970553516623,0.0063656128603009,0.00469431337018743,0.089143467289691,0.001,0.0813580182185552,0.001,0.00981493541335148,0.0171118745611695,0.0512203703192693,0.0598805307970848,0.001,0.00253303224580026,0.076788993441688,0.100584008634038,0.0600668494041104,0.0105964875165184,0.013034303129532,0.0267549417294443,0.001
"long",0.0384315260880953,0.0102412941838796,0.00723072407221756,0.0455156728129606,0.00524432582798205,0.0472817351721896,0.001,0.0410052745188356,0.001,0.0518742188108162,0.0174518986160409,0.106122520077082,0.0557437493038057,0.00387480544190653,0.001,0.0457094309158416,0.001,0.0759603056330777,0.001,0.0113259664682701,0.0331363908683387,0.036793366509816,0.0852957205606026,0.001,0.0083906606093996,0.0617789395841527,0.103344764155261,0.048052193393863,0.0147558659883422,0.0133540894939275,0.0250845608932964,0.001
"loud",0.014944575047436,0.0101856076207374,0.00513634811505736,0.0345107224704031,0.00472048002759912,0.0268278082283405,0.00373479707252162,0.0386734728074715,0.00284815554077031,0.0410783082864254,0.0141328059929524,0.13419828350354,0.0683143673851591,0.00755431852344693,0.001,0.0514279793147391,0.001,0.0705123192767903,0.001,0.00654446662231093,0.0184914059007206,0.0527680575357222,0.0886199093875741,0.001,0.001,0.0736125456318404,0.0977374767220409,0.0699712722702743,0.0153781769793746,0.00971049998767896,0.0323658397490733,0.001
"louse",0.0255142791340396,0.00762014432673115,0.0108345616459389,0.0272735810430421,0.00325479809611546,0.0174361204331264,0.00739456252330504,0.0383248886841701,0.00630927887814115,0.0305209069041404,0.00965225958339731,0.101126746506986,0.0386120250341807,0.00499841342955115,0.001,0.122829520446287,0.001,0.100620169916577,0.00325479809611546,0.0112516249552178,0.0252917681121274,0.0304596959926301,0.0411082633268262,0.001,0.00259936537182046,0.110951763140386,0.13137504478223,0.0276908161698581,0.0160497210706792,0.00608369707471504,0.0375611853216644,0.001
"low",0.0311672623744759,0.0185840979539629,0.00357882168479578,0.041482549113659,0.0153099846817992,0.0359380824913481,0.001,0.0711296498918,0.001,0.0471721783454133,0.00721446512659436,0.116483597097671,0.0423301532777929,0.00858983669181877,0.00615764336959157,0.0602459525393657,0.001,0.0831220421222278,0.00228941084239789,0.00831967442007826,0.0147667286320677,0.0502959988721953,0.0707385678992697,0.001,0.001,0.0552748478679407,0.132978667004615,0.022576141429458,0.00680234879079051,0.00850387596899225,0.032947421509878,0.001
"lung",0.0565962536465531,0.00506845795588311,0.00282475391098146,0.0105519047375335,0.0345010525956634,0.0304083149939437,0.00555433747888838,0.0590351112183448,0.00212562567173346,0.0420241397546787,0.00421546309091219,0.0793141402989706,0.0385895183990992,0.00741419383455312,0.001,0.0380350717368681,0.001,0.0474667578152608,0.00340511796918983,0.00836922053329239,0.0111841035876964,0.0936410602482459,0.0711835921157278,0.001,0.00596410256410256,0.128866655943303,0.0947668691920189,0.0652430005272321,0.0124788737543229,0.00543557329784875,0.0317367331271523,0.001
"M_fs",0.0255580894947693,0.0069872085616002,0.001,0.0375616341784516,0.001,0.0147578120355035,0.00299573618720007,0.0263922113220368,0.00299573618720007,0.0761190045441033,0.001,0.0715765320422984,0.0240730595546496,0.00867205447261505,0.001,0.184578307215357,0.001,0.188060432326836,0.001,0.0201801361815376,0.0350731529848105,0.0333730638014751,0.0192891182174658,0.001,0.001,0.0371521949009782,0.0787849690689543,0.0368135360484704,0.0170241446185643,0.001,0.0419818660551238,0.001
"M_ms",0.0255580894947693,0.0069872085616002,0.001,0.0368538299287949,0.001,0.0147578120355035,0.00299573618720007,0.0263922113220368,0.00299573618720007,0.0761190045441033,0.001,0.0715765320422984,0.0240730595546496,0.00867205447261505,0.001,0.184578307215357,0.001,0.187352628077179,0.001,0.0201801361815376,0.0350731529848105,0.0333730638014751,0.0192891182174658,0.001,0.001,0.0371521949009782,0.0787849690689543,0.0368135360484704,0.0170241446185643,0.001,0.0433974745544372,0.001
