"word","a","ã","ɑ","ɒ","b","c","ç","d","e","ẽ","ə","ᶕ","ɤ","f","g","ɣ","h","ɦ","i","ĩ","ɨ","ᶖ","j","ɟ","k","l","ɬ","ʎ","m","ṃ","n","ṇ","ɲ","ŋ","o","õ","ø","ⱺ","ɵ","p","r","ṛ","ɽ","s","t","u","ũ","ʉ","ᶙ","ɯ","v","ᶌ","ⱳ","x","y","ỹ","z","ʔ","ἠ"
"river",0.139412360393144,0.00459581277972689,0.00442331196637562,0.00284255864189389,0.0305932651128321,0.00526749926480861,0.00154956166961232,0.0162905733180866,0.0529373847663047,0.00551174889574742,0.00771475212908646,0.001,0.0018480044316653,0.00529192422790249,0.0113532308472033,0.00319824667844927,0.0211814342721515,0.00236081937237336,0.084835105886077,0.001,0.0106569114759782,0.001,0.0216096534990993,0.00712368717568011,0.0527806197930248,0.0285338021651562,0.00356462112485748,0.00217763214916925,0.0398100681372728,0.001,0.0346852449807157,0.001,0.00732477991694176,0.0141389947885503,0.0689712855566083,0.00422943833331868,0.001,0.001,0.001,0.0213230455281419,0.0374859037868322,0.001,0.0028842114386708,0.0321660937858675,0.0436675551409256,0.0509902690947034,0.00148849926187762,0.00250747843520008,0.001,0.00983496736336431,0.0466311244266347,0.001,0.001,0.0133206492406419,0.00173274889281642,0.001,0.00408801319115492,0.0210651066633551,0.001
"root",0.112915064288007,0.00502426637512245,0.00545425635926042,0.00171656686626746,0.0115258547274917,0.00795178508956982,0.00342613383166448,0.0150104931595017,0.0505530433473442,0.00219407034220623,0.00902490066528823,0.001,0.001,0.0072270768346055,0.0102899919233082,0.00350754771863309,0.0278352394676229,0.00183584923954436,0.113505450997913,0.006784016513081,0.00668811690287332,0.00225377385931654,0.021435010290064,0.00292245325095203,0.0506646542311694,0.0435258786667928,0.00610465071293164,0.001,0.0329045424273962,0.001,0.0320680814352767,0.001,0.00183584923954436,0.0108215341453388,0.0326639434481339,0.00386576882129495,0.00267169847908872,0.001,0.001,0.0375331248790461,0.0490151955554718,0.001,0.00246273616920263,0.0547718943688612,0.0561984889302014,0.0566705461672512,0.00350754771863309,0.001,0.001,0.00325679294676978,0.028835894455008,0.00183584923954436,0.001,0.0096571346419389,0.00297021606464028,0.001,0.0115795878928909,0.022497427313935,0.001
"rope",0.118385267795714,0.00252936042107205,0.00735675294076314,0.00170592478409518,0.0147244185211221,0.00567802145198837,0.00559751563978753,0.0237590522240134,0.0418812547778873,0.00161757672773265,0.00856445854166255,0.001,0.00414106440584178,0.00410565149757063,0.0176983440003538,0.00223515345546531,0.0256642931209837,0.001,0.0775761995931558,0.00314681433926113,0.0128029458919659,0.00154895709131791,0.0231460170725897,0.00319582836527166,0.0763629757636991,0.0298437740266756,0.00425257076605864,0.00319582836527166,0.0312632202199404,0.001,0.036257193041802,0.001,0.00500738676662077,0.0092892520789005,0.0642831164639133,0.001,0.00318810893065354,0.001,0.001,0.0240092671799259,0.0275794488345327,0.001,0.00264687127395374,0.0607993727538401,0.0585606576647663,0.0681824267542238,0.00511717818488436,0.001,0.001,0.00335279605804892,0.0349703395226013,0.001,0.001,0.00906966924237334,0.00223515345546531,0.001,0.00763453856078508,0.011837981431448,0.001
"rotten",0.104540858619652,0.00571159660876267,0.00623886471909238,0.001,0.0277842622728198,0.00454677773166538,0.00459983568930032,0.0139634752183516,0.0355725932017211,0.00161757672773265,0.00700568970498419,0.001,0.00223515345546531,0.00458194502084939,0.0149339529333601,0.00429374254790749,0.0222507095657033,0.0017058019745516,0.0764790776910597,0.00297624552874449,0.00509389707148645,0.001,0.0204823406777518,0.00672139639113612,0.0488536189112759,0.02728400620216,0.0026056994921049,0.001,0.0389720342194997,0.001,0.0506116091649085,0.001,0.00869912320573375,0.00746396975026844,0.0733597212181133,0.00636434062567933,0.00198812276437225,0.001,0.00269392473892385,0.0362799382919143,0.0315061509737208,0.001,0.00223515345546531,0.0579787835070932,0.0658172293562404,0.0834314672030033,0.00429374254790749,0.001,0.001,0.0047645228166957,0.0193156160804824,0.00223515345546531,0.00198812276437225,0.0113911517470538,0.00394084156063168,0.001,0.00450548314027297,0.0160846794545437,0.001
"rough",0.13247943887529,0.00854196052339765,0.00283615453076531,0.00171285999429712,0.0167349643323125,0.00439474859804201,0.00385143997718848,0.0135238484482283,0.0453948110581558,0.001,0.0113794336497074,0.001,0.00298016665082533,0.00313857998289136,0.0258093681118489,0.0021880999904952,0.0285819558162586,0.001,0.063352882526022,0.001,0.00660122000896167,0.001,0.0179419172991885,0.00683035357855717,0.0923353498733311,0.021961992732737,0.00258413332066027,0.0021880999904952,0.0182842032488311,0.001,0.0217554096712779,0.001,0.0051583499667332,0.00795038494439692,0.0500701243770961,0.00420786997433704,0.00201837142042446,0.001,0.001,0.0227169477371787,0.0531584583049938,0.001,0.0021880999904952,0.0808873177578053,0.0695711138020804,0.0641197752505708,0.001,0.001,0.001,0.00534522859043817,0.0143632960835698,0.001,0.001,0.0190280029510141,0.001,0.001,0.00880751422325417,0.0150257518358459,0.001
"round",0.0848840621183999,0.00330181095395827,0.00226688081423771,0.0015961792067001,0.0298605795902493,0.00456869176819599,0.00203493013972056,0.0278586735046718,0.0395971885922951,0.00263110934642066,0.0077008951886294,0.001,0.001,0.00402348026255051,0.0276587813836864,0.001,0.0175742422585511,0.001,0.0666423827331045,0.00301210482261284,0.00701548266560178,0.001,0.0242688701945672,0.00414284947769591,0.0640184307175808,0.0501959504806714,0.00337633335479578,0.00266930177876028,0.0416689195582055,0.001,0.0271687228190673,0.001,0.00295887453630033,0.0179278111089005,0.0935956859109908,0.00333148654048789,0.001,0.001,0.00234140321507523,0.026198368201169,0.0496367427598836,0.001,0.00189426881005015,0.0239958701838491,0.0551847531047518,0.0897555692661288,0.00153656128603009,0.001,0.001,0.0063296098302859,0.0271360705794419,0.001,0.001,0.00917404276614888,0.0015961792067001,0.001,0.00269504588086779,0.018974803082008,0.001
"run",0.137272412730812,0.00360701101313547,0.00692546991559094,0.00181222365395791,0.0227621990346162,0.0104016621988274,0.0043336982855667,0.0192548658827746,0.05334395571966,0.00181222365395791,0.00786671468042902,0.001,0.00152637341351053,0.00813063222742598,0.0147982381447856,0.00160156961544061,0.0302901174228646,0.00247384555782949,0.0883950554574875,0.00184219746161685,0.0102946692510097,0.001,0.0279428853036069,0.00628545748232956,0.0532846231964199,0.0237816675390641,0.001,0.00272449956426308,0.0294567780677586,0.00240366243602808,0.0327944362491218,0.001,0.00545024795058904,0.00916322206081927,0.0578291696690342,0.00222820463152457,0.00170183121801404,0.001,0.001,0.0292189318673313,0.0508118333423167,0.001,0.00375149738880505,0.0395509474472308,0.0572948881494322,0.054837881436608,0.00289494428863791,0.001,0.001,0.00415824048106319,0.0252131185939771,0.001,0.001,0.0117903798712814,0.00160156961544061,0.001,0.00796494399854768,0.0141190028294553,0.001
"S_fs",0.147601418126951,0.00393278938286777,0.00852697180745804,0.00242775964523028,0.0139515576395122,0.00635802007637735,0.00574591014541157,0.0160820934600586,0.0539446612884715,0.00138938899415371,0.0079932512830151,0.001,0.00254004723028906,0.0029377802743175,0.0126438709820016,0.00375364292873481,0.0213823713144471,0.00328441543236845,0.0803422516782492,0.00342904563019698,0.00423779988535456,0.00207081973392271,0.0243191574601202,0.00242775964523028,0.0605180215240866,0.0273729148234815,0.003420392541438,0.003498579379153,0.0431236981222332,0.001,0.0503860173181188,0.001,0.00917902311053348,0.00866427079945108,0.0590247188336418,0.00138938899415371,0.00550785410580841,0.001,0.001,0.0272709319916793,0.0210959779961348,0.001,0.00207081973392271,0.0423186637148756,0.0542393270670879,0.0603548970425689,0.001,0.001,0.001,0.00611465195503128,0.032627300403559,0.001,0.001,0.00921471710166424,0.001,0.001,0.00776316146234678,0.0195218879342906,0.001
"S_ms",0.143848748921834,0.00392025609490679,0.00849480526127233,0.00242165810828485,0.015358592029046,0.00548212768971252,0.00572562847812349,0.0163730545962748,0.0544595891935827,0.00138772493862314,0.00796336559377145,0.001,0.00253346583186903,0.00292949916203409,0.0122386963225287,0.00374187522391115,0.0233922128732508,0.00327465297325577,0.0830227252867613,0.00341866509331579,0.00422396313370775,0.00206624358121364,0.0231229012726019,0.00391439912198395,0.0583088911058613,0.0260399535163341,0.00341004898356861,0.0034879016894985,0.0442113274648461,0.001,0.0539475433144761,0.001,0.00825553370263949,0.00797992420580578,0.0596297448147082,0.00138772493862314,0.00548858977202291,0.001,0.001,0.0297531890991638,0.021010097748288,0.001,0.00206624358121364,0.0421183939271098,0.0535142282374485,0.0582886295483409,0.001,0.001,0.001,0.00662591625865079,0.0311837710354011,0.001,0.001,0.00917961147302465,0.001,0.001,0.00688126419796413,0.019916620603145,0.001
"sad",0.130026301132061,0.0054802621213751,0.00560929094451272,0.00430136533320584,0.0139210060924715,0.00365603191487949,0.00281668466128289,0.0217160307779801,0.0554537828751149,0.00259361914892769,0.0100167254124011,0.00199601196807981,0.001,0.00355901776214444,0.0130452772035833,0.00199601196807981,0.0281234987431337,0.00159760718084789,0.0843418015398155,0.00447217728095493,0.0106130535414124,0.001,0.0303395490658611,0.00174700897605986,0.0578951341910573,0.0202228146924622,0.00284262214094765,0.00619349097641614,0.0283576821609738,0.001,0.0671762053123458,0.001,0.00742972664621723,0.011660473092425,0.0531878367328903,0.00385523430849545,0.001,0.001,0.001,0.0194795791934807,0.0341776925516182,0.001,0.00284973651214822,0.0614700774296461,0.0478202939333282,0.0576478572502601,0.00145969783142145,0.001,0.001,0.00271764145437299,0.0267176275868022,0.00166400797871987,0.001,0.00862919297108404,0.00320545507217672,0.001,0.00962102001492822,0.013296784321597,0.001
"salty",0.129228530659968,0.00335357992149672,0.00854986040677815,0.00263730911382976,0.0132111866492579,0.0121425838230124,0.0076966822790964,0.00893203598120081,0.0410009115209241,0.00455316798619667,0.00926009043657956,0.001,0.00247055823797078,0.00614464349951271,0.017356272341775,0.00513099266644807,0.0269719772672527,0.001,0.0911523260114937,0.00179585645296329,0.00877866807586316,0.001,0.0278708124446145,0.00308249105192061,0.0569026014051859,0.023912429771525,0.00694295940305469,0.00314881242300089,0.0439493999817501,0.001,0.0369386187399454,0.001,0.00413093326925106,0.011131063156591,0.0558303028428806,0.00259171290592658,0.001,0.001,0.001,0.0249834022793081,0.0345327684687541,0.001,0.00355811002738201,0.0549344222535184,0.0633689864872605,0.0522877920567517,0.00159689233972247,0.001,0.001,0.0068553483145352,0.0268665731290721,0.001,0.001,0.00795884965903892,0.00418342581185317,0.001,0.00394466887596418,0.0231293895695725,0.001
"same",0.147643079223726,0.001,0.0068586115042642,0.00259680638722555,0.0124756602350854,0.00353798003992016,0.001,0.0205075041950731,0.0714452425551827,0.00282512004562304,0.00885452992427843,0.001,0.00302769065044514,0.00592348636061211,0.00712109115103127,0.001,0.0232942254587285,0.001,0.0866557824025608,0.001,0.00841691220733137,0.001,0.0320994163857876,0.001,0.0516344601293583,0.0317124004299094,0.00199800399201597,0.00259680638722555,0.0409589727212242,0.001,0.0544241059468365,0.001,0.00427915597376675,0.00906997205588822,0.056269695045695,0.001,0.001,0.001,0.001,0.0143162246934702,0.0335510594971673,0.001,0.001,0.0521249451369212,0.0657042457990003,0.0500142757025631,0.001,0.001,0.001,0.0063226879574185,0.0196732761583061,0.001,0.001,0.0142910770205621,0.00214057599087539,0.001,0.00676624528720337,0.0158686753477173,0.001
"sand",0.143233142292025,0.00613777691530519,0.00394469599894861,0.00320030001724945,0.0132223731549247,0.00609915882520673,0.00232011110055022,0.0141630671637325,0.049292694446498,0.00312329353638402,0.00613204675305474,0.00192407777038516,0.001,0.001,0.014347507941653,0.00363688858721017,0.0250116986778941,0.001,0.0910231230209052,0.0059340300879722,0.00834095005845948,0.0022762222468643,0.0323437521855686,0.00436639815606881,0.0501639415173181,0.0207856133305512,0.00228344134775716,0.00243012035892941,0.0488523605880004,0.0017700648086543,0.0380623483026178,0.00254012961730859,0.00914801907061832,0.00941020780308871,0.0431802389289083,0.00234761341514502,0.001,0.001,0.00215509721298144,0.0135795586956598,0.0291036985406025,0.001,0.001,0.086811629440067,0.048150249671679,0.0504424019392139,0.00291427594546357,0.001,0.001,0.00554338237106035,0.0367550091415694,0.001,0.001,0.0163314564174234,0.00157754860649072,0.001,0.00536370058237435,0.0172245834096577,0.001
"say",0.145662810159842,0.00821157395354219,0.0109702479099771,0.00375867395643496,0.0125714922122628,0.00547022669636572,0.001,0.0105566721629205,0.0801056113759056,0.00335564523127658,0.00795845699904539,0.001,0.00186782955827475,0.00465738956868871,0.0120392143249732,0.00234306955447283,0.0405228359016956,0.00316957389568689,0.106699797368686,0.00595913390610084,0.00540135133459789,0.001,0.039625842173486,0.00476059475252394,0.0541949674651575,0.016233615997818,0.0024088142179785,0.00161987825591054,0.0397545520415346,0.001,0.062065327178631,0.001,0.00382044606439295,0.00234306955447283,0.0428613701513467,0.00425436084353033,0.00154239347392172,0.001,0.001,0.0172134166950621,0.0252441273422789,0.001,0.001,0.0395776294202485,0.0520681170941259,0.0302999511485843,0.00353116954496803,0.001,0.001,0.00606233908993607,0.0333336951168245,0.001,0.001,0.00758104081691689,0.0017231912985623,0.001,0.0017231912985623,0.0198752928924759,0.001
"SD_fs",0.136416017049806,0.00558382583204518,0.0137449802150086,0.00446952967130754,0.014773883477823,0.00403088665836854,0.00485233693014973,0.0193842545779736,0.0555681027170469,0.00320124212727427,0.00710106869353639,0.001,0.00276352107814446,0.00485832895612284,0.00960402451956186,0.00350126313788463,0.0193039638481714,0.001,0.0875361192705346,0.00450176839303848,0.00352242705293446,0.00152526525895577,0.02362839418899,0.00814944380245357,0.0524369522730602,0.0313539286757062,0.00236961133698309,0.001,0.0412710874763729,0.001,0.0487776187259771,0.00187544209825962,0.00771172275332376,0.0122100171192513,0.0460407749141755,0.00653612907851798,0.001,0.001,0.001,0.0270784516332263,0.0265495502501491,0.001,0.00206114193728439,0.0346966405295747,0.0584704846798449,0.0613135126609979,0.001,0.001,0.001,0.00367635155753656,0.0395649875203295,0.00165658157369472,0.001,0.0122101868882425,0.00224020963920113,0.001,0.00805896250333691,0.0198190067178221,0.001
"SD_ms",0.133042697189943,0.00558382583204518,0.0146204223132682,0.00446952967130754,0.0157332105592112,0.00403088665836854,0.00545264008324204,0.0196926131323769,0.0564435448153066,0.00500228215248701,0.00740108970414675,0.001,0.00276352107814446,0.00485832895612284,0.00814495435579583,0.00350126313788463,0.0172904470221743,0.001,0.0863956990249773,0.00512708417750964,0.00352242705293446,0.00152526525895577,0.029185628258862,0.00552311750767471,0.0578024228356944,0.0321855986690528,0.00236961133698309,0.00175037894136539,0.0385488794279751,0.001,0.0489026818828713,0.00187544209825962,0.00443544702195821,0.0105072632891732,0.0479179897713147,0.00653612907851798,0.001,0.001,0.001,0.0279038684687282,0.0252363871027596,0.001,0.00206114193728439,0.034471526847165,0.0540432489257891,0.0649821624958311,0.001,0.001,0.001,0.00292597261617117,0.0421436340701705,0.00165658157369472,0.001,0.011159656370331,0.00224020963920113,0.001,0.00730858356197152,0.0187247040949976,0.001
