"","word","group","fit","lwr","upr","word_caps","nLangs","nRegions","cardinal","topCardinal","fitProp_fit","fitProp_lwr","fitProp_upr","obs","obs_OR"
"809","green","front",0.575602393931514,0.575302199834648,0.575720253652602,"GREEN",192,6,"ẽøãĩai","a",0.414545913664692,0.414531139912193,0.414555952697905,0.702324638468493,0.185022298687479
"810","grow","front",-0.764078056316514,-0.764315105251103,-0.764012524943127,"GROW",170,6,"ẽøãyĩeỹⱺ","ẽ",0.437674983141993,0.437667581484259,0.437705407044251,0.682942393308621,0.0536429678020439
"811","hair","front",0.147673214543112,0.147504762840023,0.148045944177094,"HAIR",184,6,"yøãi","i",0.375766356594552,0.375726941928523,0.375792759309092,0.621556073039107,-0.337570941099823
"812","half","front",-1.7031151272573,-1.70328120740308,-1.70276966719802,"HALF",144,6,"yĩiỹⱺ","y",0.157502854468484,0.157486269754762,0.157531297001942,0.708908627380924,0.230751672470376
"813","hand","front",0.194614902830468,0.194331438423295,0.194662421889113,"HAND",192,6,"ĩae","a",0.396706709435952,0.396692722426583,0.396750346332151,0.683104263694833,0.0547216142338067
"814","happy","front",1.22686002310991,1.22666809270594,1.22713919317636,"HAPPY",160,6,"ẽĩa","a",0.365524456833408,0.365505904231329,0.365562766866025,0.65680175208589,-0.116960145760591
"815","hard","front",-0.825244052450509,-0.82539947884008,-0.825014416628106,"HARD",176,6,"ĩyeiỹⱺ","ĩ",0.443021626935141,0.443019484973669,0.443044296973049,0.690855762159891,0.106728485019649
"816","have_sexual_intercourse","front",-0.797161600058015,-0.797281133657503,-0.796839913713705,"HAVE_SEXUAL_INTERCOURSE",109,6,"øãaỹⱺ","ø",0.446017428797849,0.445987093846165,0.446037586289676,0.672379575693662,-0.0161253314250935
"817","head","front",0.240489317881166,0.240355328814693,0.240639908238002,"HEAD",181,6,"yĩ","ĩ",0.184826989894619,0.184817029449713,0.184842485797703,0.599551477240777,-0.47110910322027
"818","hear","front",1.16688732206392,1.16656090287864,1.16697651921027,"HEAR",184,6,"øẽãĩye","e",0.344757352290183,0.344743956152495,0.344794320051048,0.674192384927115,-0.00423592598574596
"819","heart","front",0.642293437816496,0.642013750069885,0.642327825689919,"HEART",192,6,"ĩãyøeẽ","e",0.483367665334619,0.483350713480459,0.483379049796656,0.61568734419215,-0.373458506939384
"820","heavy","front",-1.81260869933239,-1.81298654120248,-1.81253786455036,"HEAVY",183,6,"ãĩaỹⱺ","ỹ",0.140315510691021,0.140284900617161,0.14031938344367,0.677865077429713,0.0199571420723926
"821","here","front",-0.881716132769177,-0.881815261952405,-0.881587404913905,"HERE",183,6,"ãyøĩẽỹⱺ","y",0.451184278634324,0.45117586402657,0.451197353052063,0.736678768249664,0.430835878228198
