"","word","group","fit","lwr","upr","word_caps","nLangs","nRegions","cardinal","topCardinal","fitProp_fit","fitProp_lwr","fitProp_upr","obs","obs_OR"
"502","long","vowel",-3.23729620959351,-3.2375398046828,-3.23728002578438,"LONG",221,6,"ẽũøɤᶌɒɯʉɵiⱳᶕɑaoᶙỹⱺ","ẽ",0.928142692017891,0.928130853095036,0.928153874243608,0.459953957500629,-0.0732829234347101
"503","loud","vowel",-3.27870190756509,-3.27888315326104,-3.27863329926941,"LOUD",135,6,"ᶖeũʉiⱳyɒɯᶕaᶙỹⱺ","ᶖ",0.930035843291761,0.930029666628016,0.930049196614447,0.468339362512749,-0.0246413231430766
"504","louse","vowel",-3.29911913162822,-3.2993343925029,-3.29879447086303,"LOUSE",209,6,"ãɤɒɑoøaᶌyᶕᶙỹⱺ","ɤ",0.930949794031047,0.930942472934837,0.930955317640736,0.460630894455695,-0.0693516750037893
"505","low","vowel",-2.87585800294034,-2.87621920505444,-2.87575870415441,"LOW",129,6,"ũɨõøᶖᶌʉⱳyaɑᶕeᶙãuỹⱺẽ","ũ",0.909551006352842,0.909543250196437,0.909567981793666,0.467735187911424,-0.0281421885379573
"506","lung","vowel",-3.29556945574298,-3.29569130863815,-3.29539755755234,"LUNG",196,6,"iøeᶖũəᶌẽɑʉõaⱳɨᶕɤᶙỹⱺ","ø",0.930787321881818,0.930773761609694,0.930802287863035,0.43931252078087,-0.193639197872659
"507","M_fs","vowel",-3.29375479387828,-3.29402272739936,-3.29368703461443,"M_FS",241,6,"õẽuɯøoᶖũᶌʉɵⱳɨĩᶕᶙỹⱺ","õ",0.93070491467167,0.93069947265598,0.9307116471777,0.524484191729825,0.29971602348359
"508","M_ms","vowel",-3.66650250585243,-3.66699921146789,-3.66634050171882,"M_MS",241,6,"õẽuɯøoᶖũᶌʉɵⱳɨĩᶕᶙỹⱺ","õ",0.945625848890798,0.945617350277325,0.945636177945231,0.524070082189569,0.297320641068924
"509","man","vowel",-3.88102037589944,-3.88120918393733,-3.88091326112675,"MAN",236,6,"ɤẽɯᶌɨɑɒʉɵyõⱳuəᶕᶙỹⱺ","ɤ",0.952786934365147,0.952781811869317,0.952790018866977,0.482819918371527,0.0591285187499318
"510","many","vowel",-3.23891539675548,-3.23911039249195,-3.23880056421888,"MANY",231,6,"õẽũɤyɑɒᶖᶌɨʉɵɯiⱳoãᶕᶙuỹⱺ","õ",0.928223172213901,0.928207025515156,0.928225000623986,0.478758703515865,0.035657362642493
"511","maybe","vowel",-3.89842843854133,-3.89870384185926,-3.89825383616437,"MAYBE",130,6,"õɨøɑəᶖẽᶌãʉɵuɤⱳɯᶕᶙyeỹⱺ","õ",0.953324682643018,0.953322632903846,0.953328628022901,0.487551892395098,0.0864598975886328
